card_type,character,event,card_name,card_image,weapon_type,weapon_image,rarity,stat1_hp,stat1_sp,stat1_atk,stat1_def,stat50_hp,stat50_sp,stat50_atk,stat50_def,stat70_hp,stat70_sp,stat70_atk,stat70_def,skill_name,skill_sp,skill_combo,skill_hit,skill_damage,skill_range,skill_effect,skill_comment,skill_preview,charge_name,charge_hit,charge_damage,charge_range,charge_comment,nakayoshi_name,nakayoshi_target_noevol,nakayoshi_effect_noevol,nakayoshi_target_evol,nakayoshi_effect_evol
0,10,星守メイド,【星守メイド】桜,hoshimori/static/uploaded/c/art/1113sakura.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1339,400,933,1137,2550,875,2040,2487,2868,1001,2332,2843,クリームシューター,175,13,1,約31倍,前方・範囲中,武器相性無視,"前方の敵を攻撃
武器相性無視
あふれんばかりのクリームで戦いを仕上げにかかる",hoshimori/static/uploaded/c/skill/sakura_hoshimorimaid.gif,,,,,,和スイーツ,1年生,与ダメージUP（大）,1年生,与ダメージUP（大）、コンボダメUP
0,10,湯上がり,【湯上がり】桜,hoshimori/static/uploaded/c/art/20160518sakura2.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1516,400,998,1160,2888,875,2183,2538,3249,1000,2495,3000,極泉まんじゅう・技巧,200,13,2,"秘密のレッスンクリア前
：約9倍×2
 
秘密のレッスンクリア後
：約10.35倍×2",ターゲットを中心に全方位・範囲中×2,武器相性無視／10秒間、スキルダメージ100％アップ＆与ダメージ25％アップ&吹き飛び無効,"2回攻撃＋スキル強化＆与ダメUP＆吹飛無効（短）
武器相性無視
あんこの甘みが技のキレを引き出す……に違いない",hoshimori/static/uploaded/c/skill/sakura_yuagari.gif,,,,,,誰かくくってくれんか,ソード,攻撃力6％UP、コンボダメージUP,ソード,攻撃力7％UP、コンボダメージUP（大）
0,10,入浴,【入浴】桜,hoshimori/static/uploaded/c/art/20160518sakura1.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1793,440,1039,929,3416,963,2274,2032,3843,1100,2599,2200,激泉まんじゅう・猛攻,192,13,2,"秘密のレッスンクリア前
：約9倍×2
 
秘密のレッスンクリア後
：約10.35倍×2",ターゲットを中心に全方位・範囲中×2,武器相性無視／15秒間、与ダメージ50％アップ&被ダメージ50％ダウン,"2回攻撃＋与ダメ大幅UP＆被ダメ大幅down
武器相性無視
この温泉まんじゅうが力をくれる……と思わせてくれる",hoshimori/static/uploaded/c/skill/sakura_nyuyoku.gif,,,,,,ここは極楽じゃな,みんな,操作キャラHP1/2以下で、与ダメージUP（大）、SP12％UP,みんな,操作キャラHP3/4以下で、与ダメージUP（超）、SP12％UP
0,10,Clover,【Clover】桜,hoshimori/static/uploaded/c/art/20160916sakura.jpg,5,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/bladecanon.png,3,1445,452,960,1161,2752,989,2101,2538,3096,1130,2400,2900,ベース・レジスター,197,13,1,"'
秘密のレッスンクリア前
：約18倍
 
秘密のレッスンクリア後
：約20.7倍",全方位・範囲中,"武器相性無視／15秒間、HPに応じて威力変化するダメージエリア設置（約2.3倍×15）
※倍率はHP3596で計測
現在までの検証では、HP1につき約0.0005倍ずつ強化される","攻撃＋HPに応じて威力変化するダメージエリア
武器相性無視
三味線に似てると思ったが、わりと勝手が違うのぅ",hoshimori/static/uploaded/c/skill/sakura_Clover.gif,,,,,,のんびりベーシスト,ブレイドカノンとハンマー,攻撃力6％UP、SP9％UP,ブレイドカノンとハンマー,攻撃力7％UP、SP12％UP
0,10,浴衣’16,【浴衣’16】桜,hoshimori/static/uploaded/c/art/20160731sakura.jpg,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,3,1852,660,1040,629,3327,1444,2275,1376,3600,1650,2600,1573,嘆きのかき氷,275,13,1,"秘密のレッスンクリア前
：約22倍
 
秘密のレッスンクリア後
：約25.3倍",全方位・範囲大,武器相性無視／10秒間、敵の被ダメ50UP＆敵の与ダメ50％down＆毒の効果,"攻撃＋敵の被ダメ大UP＆与ダメ大down＋毒
武器相性無視
楽しみにしていたかき氷こんなことになろうとは……",hoshimori/static/uploaded/c/skill/sakura_yukata16.gif,,,,,,どうしたもんじゃろ,みんな,スキルコンボ数−1、コンボダメージUP（小）,みんな,スキルコンボ数−1、コンボダメージUP（大）
0,10,星守メイド’16,【星守メイド’16】桜,hoshimori/static/uploaded/c/art/20161115sakura.jpg,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1540,560,1050,1013,2933,1221,2298,2217,3300,1393,2625,2532,奥ゆかしき給仕,232,13,1,"秘密のレッスンクリア前
：約27倍
 
秘密のレッスンクリア後
：約31.05倍",全方位・範囲中,武器相性無視／スタン付加,"1回攻撃＋稀にスタン
武器相性無視
めいどとはこういう給仕をすると聞いたが合っているか？",hoshimori/static/uploaded/c/skill/sakura_maid16.gif,,,,,,そんなに見るでない！,みんな,SP6％UP、攻撃力5％UP,みんな,SP9％UP、攻撃力6％UP
0,10,ウェディング,【ウェディング】桜,hoshimori/static/uploaded/c/art/20160531sakura.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,2155,486,1008,587,4113,1050,2205,1283,4630,1199,2520,1467,和傘の舞・天福,162,12,4,"秘密のレッスンクリア前
：約6倍×3+約15.6倍
 
秘密のレッスンクリア後
：約6倍×3+約20.7倍",全方位・範囲中×4,武器相性無視,"4回攻撃
武器相性無視
白無垢姿の少女に、天が授けるちょっぴり過激な幸運！",hoshimori/static/uploaded/c/skill/sakura_wedding.gif,,,,,,清く、慎ましやかに,みんな,15コンボ以降、コンボダメージUP（大）、SP9％UP,みんな,15コンボ以降、コンボダメージUP（超）、SP12％UP
0,10,眠り姫名演技中,【眠り姫名演技中】桜,hoshimori/static/uploaded/c/art/20161130sakura.jpg,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1394,462,940,851,2655,1007,2057,1859,2988,1150,2350,2125,アンダーマイン,201,10,,,ターゲットを中心に、全方位・範囲小,敵に猛毒（3秒）の効果,"敵を猛毒（極短）にする
眠り姫の役なら、寝てるだけだから楽じゃな",hoshimori/static/uploaded/c/skill/sakura_nemurihime.gif,,,,,,ごろごろしておくか,みんな,消費Spdown（大）,みんな,消費Spdown（大）、移動性能UP
0,10,星衣フローラ,【星衣フローラ】桜,hoshimori/static/uploaded/c/art/20160404sakura.jpg,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1323,519,1019,1061,2520,1130,2232,2320,2836,1290,2550,2650,カウントレスバレット,258,13,1,"秘密のレッスンクリア前
：約22倍
 
秘密のレッスンクリア後
：約25.3倍",全方位・範囲特大,苦手無視,"周囲の敵を攻撃
苦手無視
いくつもの光の筋が天を覆いつくし、一斉に敵を貫く",hoshimori/static/uploaded/c/skill/sakura_flora.gif,,,,,,わしの出番かのぅ,みんな,操作キャラHP100％で、攻撃力6％、与ダメージUP（大）,みんな,操作キャラHP100％で、攻撃力7％、与ダメージUP（超）
0,10,冬デート,【冬デート】桜,hoshimori/static/uploaded/c/art/20161215sakura.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1738,508,1032,1019,3310,1112,2258,1901,3725,1270,2580,2412,動かざること山の如し,220,13,1,"秘密のレッスンクリア前
：約18倍
 
秘密のレッスンクリア後
：約20.7倍",全方位・範囲大,"武器相性無視／20秒間、HP回復＆遠距離無効エリア設置
HPは秒間約5％回復","攻撃後、HP回復＆遠距離無効エリア設置（長）
武器相性無視
冬にコタツを出してしまったら外に出たくなくなるのぅ",hoshimori/static/uploaded/c/skill/sakura_winterdate.gif,,,,,,かまくらデートじゃな,ハンマー,15コンボ以降、攻撃力8％UP、コンボダメUP（大）,ハンマー,10コンボ以降、攻撃力8％UP、コンボダメUP（超）
0,10,バレンタイン’17,【バレンタイン’17】桜,hoshimori/static/uploaded/c/art/20170131sakura.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,1978,482,1036,803,3777,1040,2268,1757,4250,1188,2590,2009,キューピットアロー,268,13,2,"秘密のレッスンクリア前
：約8倍＋約13倍
 
秘密のレッスンクリア後
：約8倍＋約16倍",全方位・範囲中⇒全方位・範囲大,武器相性無視／10秒間、与ダメ50％UP＋嵐付加,"2回攻撃＋与ダメ大UP（短）＋嵐付加（最大3）
武器相性無視
こういうのを、恋のきゅーぴっと、と言うのかのう？",hoshimori/static/uploaded/c/skill/sakura_Valentine17.gif,,,,,,感謝の気持ちじゃよ,1年生,与ダメUP、回避数＋2,1年生,与ダメUP（超）、回避数＋2
0,10,キッチン,【キッチン】桜,hoshimori/static/uploaded/c/art/20170228sakura.jpg,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,3,1878,743,1054,762,3374,1627,2306,1669,3650,1860,2635,1908,お釜沸き立つ米の舞,353,13,2,"秘密のレッスンクリア前
：約10倍×2
 
秘密のレッスンクリア後
：約13倍×2",全方位・範囲大,武器相性無視／15秒間、得意追加,"2回攻撃＋得意追加
武器相性無視
釜焚きは、はじめチョロチョロなかパッパがコツじゃぞ",hoshimori/static/uploaded/c/skill/sakura_apron.gif,,,,,,ヤケドに注意,みんな,残り時間60秒以下で攻撃力7％UP、与ダメージUP（大）,みんな,残り時間90秒以下で攻撃力7％UP、与ダメージUP（超）
0,10,2ndメモリアル,【2ndメモリアル】桜,hoshimori/static/uploaded/c/art/20170404sakura.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1478,508,1100,1207,2815,1110,2406,2642,3167,1270,2750,3000,シグナル・コンバート,227,13,3,"秘密のレッスンクリア前
：約13倍×3
 
秘密のレッスンクリア後
：約15倍×3",全方位・範囲中×3,苦手無視／15秒間、パーティ全員に遠距離攻撃無効,"3回攻撃＋遠距離無効（全）
苦手無視
昼寝前に1戦、相手してやるかのう",hoshimori/static/uploaded/c/skill/sakura_2ndmemorial.gif,,,,,,戦火に咲く花,ソード,操作キャラHP100％で攻撃力8％UP、コンボダメUP（大）,ソード,操作キャラHP100％で攻撃力9％UP、コンボダメUP（超）
0,10,水着’16,【水着’16】桜,hoshimori/static/uploaded/c/art/20160715sakura.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1465,500,1008,1172,2790,1093,2205,2563,3138,1250,2520,3030,シーベッドスランバー,208,13,2,"秘密のレッスンクリア前
：約4倍＋約24倍
 
秘密のレッスンクリア後
：約4倍＋約28.2倍",全方位・範囲小⇒全方位・範囲中,武器相性無視／15秒間、遠距離攻撃無効,"2回攻撃＋遠距離無効
武器相性無視
この貝の中は意外とあったかくて寝心地がいいんじゃぞ",hoshimori/static/uploaded/c/skill/sakura_mizugi16.gif,,,,,,心細いのぅ……,1年生,5コンボ以降、SP15％UP、与ダメUP（小）,1年生と2年生,5コンボ以降、SP18％UP、与ダメUP（小）
0,10,バースデー’17,【バースデー’17】桜,hoshimori/static/uploaded/c/art/20170327sakura.jpg,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1637,623,1061,939,3117,1358,2320,2054,3507,1550,2650,2346,天に成る心に舞う桜,366,10,1,"秘密のレッスンクリア前
：約13倍
 
秘密のレッスンクリア後
：約15倍",全方位・範囲中,"武器相性無視／HPを持ったダメージエリア設置
基本のダメージは1秒ごとに約0.5倍で、
HP1につき約0.0005倍ずつ強化される","攻撃＋HPを持ったダメージエリア設置
武器相性無視
こんなに祝ってもらえるとは、わしは幸せ者じゃのう
※このエリアはHPを持ちHPがなくなるまで続く
エリアダメージは発動したキャラHPに応じ威力変化",hoshimori/static/uploaded/c/skill/sakura_birthday17.gif,,,,,,夢のような気分じゃ,みんな,宝箱回収性能UP（小）、ガード貫通,みんな,宝箱回収性能UP、ガード貫通
0,10,おうちデート,【おうちデート】桜,hoshimori/static/uploaded/c/art/20170530sakura.jpg,6,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/twinbullet.png,3,1251,667,1064,840,2383,1451,2327,1838,2510,1840,2660,2241,不動の勝ち将棋,274,13,4,"秘密のレッスンクリア前
：約4.45倍×2＋約22倍×2
 
秘密のレッスンクリア後
：約4.45倍×2＋約26倍×2",左斜め前・範囲小⇒右斜め前・範囲小⇒全方位・範囲中×2,武器相性無視／15秒間、与ダメ75％UP＋敵にスタンの蓄積値,"4回攻撃＋与ダメ大幅UP＆稀にスタン
武器相性無視
次のでぇとで王手をかけるためには、まず……",hoshimori/static/uploaded/c/skill/sakura_ouchidate.gif,,,,,,何事も戦略なのじゃ,みんな,コンボダメUP（大）、被ダメdown（小）,みんな,コンボダメUP（大）、被ダメdown
0,10,星守メイド,【星守メイド】桜（メモリーズ復刻）,hoshimori/static/uploaded/c/art/20170523sakura.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1453,434,1012,1234,2767,950,2213,2698,3112,1086,2530,3085,クリームシューター,175,13,1,約31倍,前方・範囲中,武器相性無視,"前方の敵を攻撃
武器相性無視
あふれんばかりのクリームで戦いを仕上げにかかる",hoshimori/static/uploaded/c/skill/sakura_hoshimorimaid.gif,,,,,,和スイーツ,1年生,与ダメージUP（大）,1年生,与ダメージUP（大）、コンボダメUP
0,10,ウェディング,【ウェディング】桜（メモリーズ復刻）,hoshimori/static/uploaded/c/art/20170606sakura.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,2155,508,1056,614,4113,1099,2310,1342,4630,1255,2641,1535,和傘の舞・天福,162,12,4,"秘密のレッスンクリア前
：約6倍×3+約15.6倍
 
秘密のレッスンクリア後
：約6倍×3+約20.7倍",全方位・範囲中×4,武器相性無視,"4回攻撃
武器相性無視
白無垢姿の少女に、天が授けるちょっぴり過激な幸運！",hoshimori/static/uploaded/c/skill/sakura_wedding.gif,,,,,,清く、慎ましやかに,みんな,15コンボ以降、コンボダメージUP（大）、SP9％UP,みんな,15コンボ以降、コンボダメージUP（超）、SP12％UP
0,10,ハロウィン’16,【ハロウィン’16】桜,hoshimori/static/uploaded/c/art/20161018sakura.jpg,6,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/twinbullet.png,3,1181,616,1004,750,2249,1342,2196,1641,2369,1700,2510,2000,ディア・サスペクト,355,13,2,"秘密のレッスンクリア前
：約11.1倍＋約24.6倍
 
秘密のレッスンクリア後
：約11.1倍＋約30倍",全方位・範囲小⇒全方位・範囲中,武器相性無視／15秒間、スキルダメージ100％アップ＆遠距離攻撃無効付加,"スキル強化＆遠距離無効＋2回攻撃
武器相性無視
このとっておきの手錠で、悪いやつはみんなタイホじゃ",hoshimori/static/uploaded/c/skill/sakura_Halloween16.gif,,,,,,もう逃げられんぞ〜,みんな,操作キャラHP100％で、攻撃力6％UP、消費SPdown（大）,みんな,操作キャラHP100％で、攻撃力7％UP、消費SPdown（超）
0,10,バレンタイン’16,【バレンタイン’16】桜（メモリーズ復刻）,hoshimori/static/uploaded/c/art/0131sakura.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,2025,422,1038,807,3865,909,2271,1765,4350,1038,2595,2018,ウィングウィズラブ,200,13,2,"秘密のレッスンクリア前
：約9倍+約18.4倍
 
秘密のレッスンクリア後
：約9倍+約23.1倍",全方位・範囲中,武器相性無視／落雷付加（10秒）、敵被ダメ20％UP（10秒）,"周囲攻撃＋落雷付加＆敵の被ダメUP（短）
武器相性無視
伝えられない気持ちは、無垢な少女に翼を与える",hoshimori/static/uploaded/c/skill/sakura_Valentine.gif,,,,,,喜んでくれるかのぅ,みんな,残り時間60秒以下でコンボダメUP（超）、SP30％UP,みんな,残り時間90秒以下でコンボダメUP（超）、SP30％UP
0,11,私服2,【私服2】ひなた,hoshimori/static/uploaded/c/art/1120hinata.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,1,1612,168,623,497,2388,283,1048,837,3224,407,1508,1203,メタルアーマー,146,10,,,自分,約15秒間、被ダメージ約0.75倍,"使用者の被ダメージをダウン
周囲に薄い空気の層を展開して、ダメージを軽減する",,,,,,,ぶかぶかなの,みんな,SP4％UP,,
0,11,動物大好き,【動物大好き】ひなた,hoshimori/static/uploaded/c/art/110017.png,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,2,1544,231,776,537,2779,483,1621,1122,3294,588,1973,1365,グランド＝クロス,87,10,3,約2.6倍+約3.9倍×2,前方・範囲中,,"前方に攻撃した後、そこから十字線上に攻撃
十字を切ることで、巨大な刻印が現れ、敵を滅する",,,,,,,にくきゅうぱーんち☆,みんな,攻撃力が3％UP！,みんな,攻撃力が4％UP！
0,11,冬制服,【冬制服】ひなた,hoshimori/static/uploaded/c/art/110011.png,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,0,900,220,525,475,1200,329,788,712,,,,,円舞斬,75,8,1,4倍,前方・範囲小,,"周囲の敵を攻撃
舞い踊るかのように敵を斬り裂く",,,,,,,元気印なみんなの妹,みんな,攻撃力が1％UP！,,
0,11,夏制服,【夏制服】ひなた,hoshimori/static/uploaded/c/art/110012.png,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,1,729,398,688,368,1080,668,1158,620,1458,961,1666,890,マジカル☆カノン,110,8,1,約5倍,全方位・範囲小,,"前方の敵を範囲攻撃
強力な理力の玉を呼び出し、敵を滅する",,,,,,,ひなたの勝ちぃ！,1年生,SPが5％UP！,,
0,11,ソフトボール部,【ソフトボール部】ひなた,hoshimori/static/uploaded/c/art/110016.png,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,2,1125,303,722,654,2025,633,1510,1366,2400,770,1838,1663,テラ＝ドライブ,114,11,1,約7倍,前方・範囲小,,"前方の敵を中心に範囲大攻撃
前方の目標に衝撃波を加え、大地を爆発をさせる",,,,,,,秘密の大特訓,みんな,SPが6％UP！,みんな,SPが8％UP！
0,11,新制服,【新制服】ひなた,hoshimori/static/uploaded/c/art/201700620hinata.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,1,1407,243,600,491,2086,409,1011,828,2815,587,1455,1191,クロススマッシュ,65,8,2,約2.5倍+約2.5倍,前方・範囲小,,"前方の敵を連続攻撃
槌の一撃を素早く2回叩き込む",,,,,,,元気印なみんなの妹,みんな,攻撃力が1％UP！,,
0,11,星衣ユニコーン,【星衣ユニコーン】ひなた,hoshimori/static/uploaded/c/art/110018.png,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1771,297,926,930,3374,650,2025,2035,3795,742,2314,2326,雷舞聖獣翔,179,10,1,約19倍,前方・範囲中,武器相性無視,"前方に範囲大攻撃
武器相性無視
雷の力を全身に宿し、空中から一気に蹴りを打ち込む",hoshimori/static/uploaded/c/skill/hinata_seii.gif,,,,,,雷舞奮闘陣,みんな,攻撃力が4％UP！、与ダメUP（小）,みんな,攻撃力が5％UP！、与ダメUP
0,11,体操服,【体操服】ひなた,hoshimori/static/uploaded/c/art/110013.png,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,1,1294,190,624,594,1917,320,1050,1000,2588,460,1510,1438,ダウンチャージ,139,10,,,全方位・範囲中,約15秒間、被ダメージ約0.75倍,"周囲の敵の与ダメージをダウン
やる気を失わせることで、敵からのダメージを軽減する",,,,,,,準備運動よーし！,1年生,攻撃力が2％UP！,,
0,11,大好き遊園地,【大好き遊園地】ひなた,hoshimori/static/uploaded/c/art/110019.png,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,3,1058,465,858,533,2016,1017,1877,1166,2268,1163,2145,1333,ひなたの『わーっ』,253,13,1,約9.3倍,前方・範囲大,武器相性無視,"前方直線上の敵を大攻撃
武器相性無視
ひなたの大声が形となって敵を粉砕する",hoshimori/static/uploaded/c/skill/hinata_wa-.gif,,,,,,メリーゴーランド,みんな,SPが9％UP！,みんな,SPが13％UP！
0,11,水着’15,【水着’15】ひなた,hoshimori/static/uploaded/c/art/0630hinata.jpg,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1257,437,861,624,2394,956,1884,1365,2693,1092,2153,1560,スカッターバレット,205,13,1,約8倍,全方位・範囲大,武器相性無視,"周囲の敵を攻撃
武器相性無視
彼女の元気は、いつでも無作為な方向へばらまかれる",hoshimori/static/uploaded/c/skill/hinata_mizugi.gif,,,,,,最新式の水鉄砲,1年生,攻撃力が4％UP、HPが6％UP！,1年生,攻撃力が5％UP、HPが8％UP！
0,11,私服,【私服】ひなた,hoshimori/static/uploaded/c/art/110014.png,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,1,1063,294,579,487,1574,494,974,820,2126,710,1402,1179,ポイズンボム,102,6,1,約9倍,前方・直線（着弾地点に範囲小）,敵に毒の効果,"前方に範囲攻撃
毒性を持つ液体を玉に詰め、目標めがけて打ち込む",,,,,,,マシンガントーク,1年生,HPが3％UP！,,
0,11,星守メイド,【星守メイド】ひなた,hoshimori/static/uploaded/c/art/1113hinata.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1325,403,919,1160,2523,881,2010,2538,2838,1008,2298,2900,スパイラルグルメ,169,13,3,約4.5倍+約4.5倍+約26倍,前方・範囲極小×2⇒全方位・範囲中,武器相性無視,"前方攻撃＋周囲攻撃
武器相性無視
真のグルメはどんな相手でもおいしくいただく",hoshimori/static/uploaded/c/skill/hinata_hoshimorimaid.gif,,,,,,一口だけ,1年生,コンボダメージUP、与ダメUP（小）,1年生,コンボダメージUP（大）、与ダメUP
0,11,クリスマス’15,【クリスマス’15】ひなた,hoshimori/static/uploaded/c/art/1130hinata.jpg,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1437,382,957,946,2737,831,2095,2069,3079,948,2393,2364,プレ・チアーズ,189,13,1,"秘密のレッスンクリア前
：約20倍
秘密のレッスンクリア後
：約23倍",前方・直線,武器相性無視,"前方の敵を攻撃
武器相性無視
クリスマス用の飲み物を、勢いよく敵におすそ分けする",hoshimori/static/uploaded/c/skill/hinata_Xmas.gif,,,,,,ひなたダッシュ,ガンとロッド,SPダメージ無効、回避数＋1,ガンとロッドとソード,SPダメージ無効、回避数＋2
0,11,Tiara,【Tiara】ひなた,hoshimori/static/uploaded/c/art/20160315hinata.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,2108,365,1000,640,4024,788,2188,1399,4528,900,2500,1600,フラッシュ・ステップ,197,13,12,"秘密のレッスンクリア前
：約1倍×9+約6倍×3
 
秘密のレッスンクリア後
：約1.45倍×9+約6倍×3",起点を中心に周囲3カ所に全方位・範囲小⇒全方位・範囲大,武器相性無視,"多段攻撃＋周囲3回攻撃
武器相性無視
軽やかな足の運びが、空を突き上げる光の柱を呼び出す",hoshimori/static/uploaded/c/skill/hinata_Tiara.gif,,,,,,この手のひらに,みんな,10コンボ以降、攻撃力6％UP、回避数＋2,みんな,5コンボ以降、攻撃力7％UP、回避数＋2
0,11,星衣ヴァルキリー,【星衣ヴァルキリー】ひなた,hoshimori/static/uploaded/c/art/0915hinata.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1637,360,957,844,3118,786,2095,1844,3508,899,2393,2109,レイジオブトール,160,13,1,約16倍,全方位・範囲中,武器相性無視,"周囲の敵を攻撃
武器相性無視
ハンマーに宿りし怒りで、稲妻と竜巻を呼び起こす",hoshimori/static/uploaded/c/skill/hinata_valkyrie.gif,,,,,,けがれを知らぬ心,ハンマーとガン,15コンボ以降、攻撃力6％UP！,ハンマーとガン,15コンボ以降、攻撃力8％UP！
0,11,星衣フローラ,【星衣フローラ】ひなた,hoshimori/static/uploaded/c/art/20160404hinata.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1849,400,1032,929,3522,875,2258,2032,3963,1000,2580,2200,シュートレイザー,218,13,3,"秘密のレッスンクリア前
：約9倍×3
 
秘密のレッスンクリア後
：約9倍×2＋約13.7倍",ターゲットを中心に、全方位・範囲中×3,苦手無視／15秒間、雷付加,"敵を中心に3回攻撃＋落雷付加
苦手無視
空へと放たれた3枚の刃が、敵の頭上へ急降下する",hoshimori/static/uploaded/c/skill/hinata_flora.gif,,,,,,やっつけちゃうよ！,みんな,操作キャラHP75％以上で、与ダメージUP（大）、SP9％UP,みんな,操作キャラHP50％以上で、与ダメージUP（大）、SP12％UP
0,11,チャイナドレス,【チャイナドレス】ひなた,hoshimori/static/uploaded/c/art/0731hinata.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,1852,300,956,710,3535,648,2091,1553,3978,740,2389,1776,散葉・扇の舞,185,13,4,約2.4倍+約2.4倍+約2.4倍+約2.8倍,全方位・範囲中,武器相性無視／10秒間吹き飛び無効,"周囲多段+吹き飛び無効（短）
武器相性無視
扇により発生した疾風が敵を引き裂く",hoshimori/static/uploaded/c/skill/hinata_china.gif,,,,,,スペースストマック,みんな,10コンボ以降、コンボダメージup,みんな,5コンボ以降、コンボダメージup（大）
0,11,水着’16,【水着’16】ひなた,hoshimori/static/uploaded/c/art/20160715hinata.jpg,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,3,1827,721,1050,559,3283,1574,2297,1224,3552,1800,2625,1399,ダンスオンウォーター,240,13,6,"秘密のレッスンクリア前
：約10倍＋約5.21倍×5
 
秘密のレッスンクリア後
：約10倍＋約6.29倍×5",全方位・範囲中⇒ターゲットを中心に、全方位・範囲小×5,武器相性無視,"多段攻撃
武器相性無視
キレキレにダンス！　少女は水の上で踊り明かす!?",hoshimori/static/uploaded/c/skill/hinata_mizugi16.gif,,,,,,一緒に遊ぼうよ！,1年生,消費SPdown（大）、攻撃力5％UP,1年生,消費SPdown（超）、攻撃力6％UP
0,11,バレンタイン’16,【バレンタイン’16】ひなた,hoshimori/static/uploaded/c/art/0131hinata.jpg,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,3,1787,520,1022,585,3210,1137,2236,1281,3600,1300,2555,1464,シーソーショコラ,216,13,4,"秘密のレッスンクリア前
：約6倍+約6倍+約6倍+約14.5倍
 
秘密のレッスンクリア後
：約6倍+約6倍+約6倍+約22.3倍",ターゲットを中心に全方位・範囲小,武器相性無視,"敵を中心に4回攻撃
武器相性無視
シーソーで蹴り出されたチョコが、高速で敵を撃つ",hoshimori/static/uploaded/c/skill/hinata_Valentine.gif,,,,,,手作りだよ！,ロッドとハンマー,被ダメージdown、与ダメージUP（大）,ロッドとハンマーとガン,被ダメージdown、与ダメージUP（超）
